alpha,pi0Re,pi0Im,Dpi0Re,Dpi0Im
1.07864,0.00311406,0,0.167851,0
1.08022,0.00267025,0,0.167143,0
1.08179,0.00222775,0,0.166439,0
1.08336,0.00178656,0,0.165739,0
1.08493,0.00134669,0,0.165047,0
1.08651,0.000908172,0,0.164358,0
1.08808,0.000471003,0,0.163667,0
1.08965,3.52022e-05,0,0.162966,0
1.09122,-0.000399217,0,0.1623,0
1.0928,-0.000832241,0,0.161679,0
1.09437,-0.00126386,0,0.161106,0
1.09594,-0.00169405,0,0.160568,0
1.09751,-0.00212281,0,0.159632,0
1.09909,-0.00255012,0,0.158304,0
1.10066,-0.00297596,0,0.156684,0
1.10223,-0.00340033,0,0.153396,0
1.1038,-0.00382321,0,0.151707,0
1.10538,-0.00424458,0,0.150896,0
1.10695,-0.00466444,0,0.150294,0
1.10852,-0.00508277,0,0.149442,0
1.11009,-0.00549955,0,0.148841,0
1.11166,-0.00591477,0,0.148324,0
1.11324,-0.00632843,0,0.147796,0
1.11481,-0.00674049,0,0.147164,0
1.11638,-0.00715096,0,0.146449,0
1.11795,-0.00755982,0,0.145736,0
1.11953,-0.00796706,0,0.145027,0
1.1211,-0.00837276,0,0.144361,0
1.12267,-0.00877698,0,0.143769,0
1.12424,-0.0091797,0,0.143147,0
1.12582,-0.00958092,0,0.142514,0
1.12739,-0.00998065,0,0.141892,0
1.12896,-0.0103789,0,0.141268,0
1.13053,-0.0107756,0,0.140645,0
1.13211,-0.0111708,0,0.140024,0
1.13368,-0.0115645,0,0.139408,0
1.13525,-0.0119568,0,0.138794,0
1.13682,-0.0123475,0,0.138182,0
1.13839,-0.0127367,0,0.137572,0
1.13997,-0.0131243,0,0.136967,0
1.14154,-0.0135105,0,0.136363,0
1.14311,-0.0138952,0,0.13576,0
1.14468,-0.0142783,0,0.135164,0
1.14626,-0.0146599,0,0.13457,0
1.14783,-0.01504,0,0.133967,0
1.1494,-0.0154186,0,0.133391,0
1.15097,-0.0157957,0,0.13286,0
1.15255,-0.0161712,0,0.132291,0
1.15412,-0.0165452,0,0.131641,0
1.15569,-0.0169177,0,0.130965,0
1.15726,-0.0172887,0,0.130292,0
1.15884,-0.0176581,0,0.129666,0
1.16041,-0.018026,0,0.129301,0
1.16198,-0.0183923,0,0.128997,0
1.16355,-0.0187572,0,0.128353,0
1.16513,-0.0191205,0,0.126927,0
1.1667,-0.0194822,0,0.124247,0
1.16827,-0.0198424,0,0.121738,0
1.16984,-0.0202011,0,0.119552,0
1.17141,-0.0205582,0,0.118637,0
1.17299,-0.0209138,0,0.118561,0
1.17456,-0.0212678,0,0.118495,0
1.17613,-0.0216203,0,0.118023,0
1.1777,-0.0219712,0,0.117394,0
1.17928,-0.0223206,0,0.116933,0
1.18085,-0.0226684,0,0.116392,0
1.18242,-0.0230149,0,0.115845,0
1.18399,-0.0233604,0,0.115347,0
1.18557,-0.0237048,0,0.114873,0
1.18714,-0.0240481,0,0.114398,0
1.18871,-0.0243904,0,0.113905,0
1.19028,-0.0247315,0,0.1134,0
1.19186,-0.0250716,0,0.112892,0
1.19343,-0.0254107,0,0.112388,0
1.195,-0.0257486,0,0.111896,0
1.19657,-0.0260855,0,0.111414,0
1.19814,-0.0264213,0,0.11093,0
1.19972,-0.026756,0,0.110448,0
1.20129,-0.0270897,0,0.109969,0
1.20286,-0.0274223,0,0.109492,0
1.20443,-0.0277538,0,0.109017,0
1.20601,-0.0280842,0,0.108545,0
1.20758,-0.0284136,0,0.108073,0
1.20915,-0.0287419,0,0.1076,0
1.21072,-0.0290691,0,0.107133,0
1.2123,-0.0293953,0,0.106675,0
1.21387,-0.0297204,0,0.106213,0
1.21544,-0.0300444,0,0.105736,0
1.21701,-0.0303674,0,0.105247,0
1.21859,-0.0306892,0,0.104761,0
1.22016,-0.03101,0,0.104289,0
1.22173,-0.0313298,0,0.103857,0
1.2233,-0.0316485,0,0.103445,0
1.22488,-0.0319661,0,0.102922,0
1.22645,-0.0322826,0,0.102404,0
1.22802,-0.0325981,0,0.102167,0
1.22959,-0.0329124,0,0.101721,0
1.23116,-0.0332258,0,0.100809,0
1.23274,-0.033538,0,0.0997735,0
1.23431,-0.0338492,0,0.0986022,0
1.23588,-0.0341594,0,0.096439,0
1.23745,-0.0344684,0,0.0948468,0
1.23903,-0.0347764,0,0.0942278,0
1.2406,-0.0350833,0,0.0935143,0
1.24217,-0.0353892,0,0.0931304,0
1.24374,-0.035694,0,0.092905,0
1.24532,-0.0359977,0,0.0925312,0
1.24689,-0.0363004,0,0.0921009,0
1.24846,-0.036602,0,0.0917107,0
1.25003,-0.0369025,0,0.0913565,0
1.25161,-0.037202,0,0.0909791,0
1.25318,-0.0375004,0,0.0905894,0
1.25475,-0.0377977,0,0.0902001,0
1.25632,-0.038094,0,0.0898211,0
1.25789,-0.0383892,0,0.0894505,0
1.25947,-0.0386833,0,0.0890836,0
1.26104,-0.0389764,0,0.0887166,0
1.26261,-0.0392684,0,0.0883462,0
1.26418,-0.0395594,0,0.0879752,0
1.26576,-0.0398494,0,0.0876069,0
1.26733,-0.0401385,0,0.087238,0
1.2689,-0.0404267,0,0.0868687,0
1.27047,-0.0407139,0,0.0864994,0
1.27205,-0.0410002,0,0.0861303,0
1.27362,-0.0412855,0,0.0857617,0
1.27519,-0.0415699,0,0.0853935,0
1.27676,-0.0418534,0,0.0850252,0
1.27834,-0.0421359,0,0.0846568,0
1.27991,-0.0424176,0,0.0842879,0
1.28148,-0.0426983,0,0.0839184,0
1.28305,-0.0429781,0,0.0835486,0
1.28463,-0.043257,0,0.0831786,0
1.2862,-0.043535,0,0.0828088,0
1.28777,-0.0438121,0,0.0824388,0
1.28934,-0.0440883,0,0.0820679,0
1.29091,-0.0443635,0,0.0816963,0
1.29249,-0.0446379,0,0.0813252,0
1.29406,-0.0449114,0,0.0809553,0
1.29563,-0.0451841,0,0.0805863,0
1.2972,-0.0454558,0,0.080217,0
1.29878,-0.0457266,0,0.0798464,0
1.30035,-0.0459966,0,0.0794733,0
1.30192,-0.0462657,0,0.0790976,0
1.30349,-0.0465339,0,0.078721,0
1.30507,-0.0468013,0,0.0783454,0
1.30664,-0.0470678,0,0.0779727,0
1.30821,-0.0473334,0,0.0776053,0
1.30978,-0.0475981,0,0.0772343,0
1.31136,-0.0478621,0,0.0768558,0
1.31293,-0.0481251,0,0.0764995,0
1.3145,-0.0483873,0,0.076137,0
1.31607,-0.0486487,0,0.0757515,0
1.31764,-0.0489092,0,0.0750423,0
1.31922,-0.0491689,0,0.0742934,0
1.32079,-0.0494278,0,0.0735399,0
1.32236,-0.0496858,0,0.0727953,0
1.32393,-0.049943,0,0.0721073,0
1.32551,-0.0501993,0,0.0715958,0
1.32708,-0.0504549,0,0.0712079,0
1.32865,-0.0507096,0,0.0708733,0
1.33022,-0.0509635,0,0.0705243,0
1.3318,-0.0512166,0,0.0702109,0
1.33337,-0.0514688,0,0.0699565,0
1.33494,-0.0517203,0,0.0697252,0
1.33651,-0.051971,0,0.0694811,0
1.33809,-0.0522208,0,0.0691986,0
1.33966,-0.0524699,0,0.0689049,0
1.34123,-0.0527182,0,0.0686176,0
1.3428,-0.0529657,0,0.0683296,0
1.34438,-0.0532124,0,0.0680417,0
1.34595,-0.0534583,0,0.0677544,0
1.34752,-0.0537036,0,0.0674669,0
1.34909,-0.0539482,0,0.0671795,0
1.35066,-0.0541921,0,0.0668922,0
1.35224,-0.0544353,0,0.0666052,0
1.35381,-0.0546779,0,0.0663187,0
1.35538,-0.0549199,0,0.0660326,0
1.35695,-0.0551612,0,0.065747,0
1.35853,-0.0554018,0,0.0654616,0
1.3601,-0.0556418,0,0.0651765,0
1.36167,-0.0558811,0,0.0648919,0
1.36324,-0.0561198,0,0.0646079,0
1.36482,-0.0563579,0,0.0643244,0
1.36639,-0.0565954,0,0.0640415,0
1.36796,-0.0568322,0,0.0637595,0
1.36953,-0.0570684,0,0.0634783,0
1.37111,-0.0573039,0,0.0631979,0
1.37268,-0.0575389,0,0.0629186,0
1.37425,-0.0577732,0,0.0626403,0
1.37582,-0.0580069,0,0.062363,0
1.37739,-0.05824,0,0.0620868,0
1.37897,-0.0584725,0,0.0618121,0
1.38054,-0.0587044,0,0.0615383,0
1.38211,-0.0589357,0,0.0612657,0
1.38368,-0.0591664,0,0.0609948,0
1.38526,-0.0593965,0,0.0607261,0
1.38683,-0.059626,0,0.0604594,0
1.3884,-0.0598549,0,0.0601945,0
1.38997,-0.0600833,0,0.0599311,0
1.39155,-0.060311,0,0.0596694,0
1.39312,-0.0605382,0,0.05941,0
1.39469,-0.0607648,0,0.0591528,0
1.39626,-0.0609909,0,0.0588982,0
1.39784,-0.0612163,0,0.0586461,0
1.39941,-0.0614412,0,0.0583968,0
1.40098,-0.0616656,0,0.0581493,0
1.40255,-0.0618894,0,0.0579064,0
1.40413,-0.0621126,0,0.0576677,0
1.4057,-0.0623353,0,0.0574312,0
1.40727,-0.0625574,0,0.0571973,0
1.40884,-0.062779,0,0.0569663,0
1.41041,-0.0630001,0,0.0567386,0
1.41199,-0.0632206,0,0.0565146,0
1.41356,-0.0634406,0,0.0562948,0
1.41513,-0.06366,0,0.0560797,0
1.4167,-0.0638789,0,0.0558694,0
1.41828,-0.0640973,0,0.0556639,0
1.41985,-0.0643152,0,0.0554636,0
1.42142,-0.0645326,0,0.055268,0
1.42299,-0.0647494,0,0.0550763,0
1.42457,-0.0649657,0,0.0548896,0
1.42614,-0.0651816,0,0.0547092,0
1.42771,-0.0653969,0,0.0545341,0
1.42928,-0.0656117,0,0.0543651,0
1.43086,-0.065826,0,0.054202,0
1.43243,-0.0660398,0,0.0540438,0
1.434,-0.0662532,0,0.0538949,0
1.43557,-0.066466,0,0.0537533,0
1.43714,-0.0666784,0,0.053616,0
1.43872,-0.0668902,0,0.0534844,0
1.44029,-0.0671016,0,0.0533597,0
1.44186,-0.0673125,0,0.0532431,0
1.44343,-0.067523,0,0.0531354,0
1.44501,-0.067733,0,0.0530356,0
1.44658,-0.0679425,0,0.0529435,0
1.44815,-0.0681515,0,0.0528584,0
1.44972,-0.0683601,0,0.0527801,0
1.4513,-0.0685681,0,0.0527087,0
1.45287,-0.0687753,0,0.0526474,0
1.45444,-0.0689817,0,0.052596,0
1.45601,-0.0691873,0,0.052553,0
1.45759,-0.0693922,0,0.0525192,0
1.45916,-0.0695963,0,0.0524941,0
1.46073,-0.0697997,0,0.0524762,0
1.4623,-0.0700024,0,0.0524684,0
1.46388,-0.0702044,0,0.0524702,0
1.46545,-0.0704057,0,0.0524814,0
1.46702,-0.0706064,0,0.0525023,0
1.46859,-0.0708064,0,0.0525328,0
1.47016,-0.0710058,0,0.0525717,0
1.47174,-0.0712045,0,0.0526259,0
1.47331,-0.0714027,0,0.0526888,0
1.47488,-0.0716003,0,0.0527591,0
1.47645,-0.0717974,0,0.0528384,0
1.47803,-0.0719938,0,0.0529281,0
1.4796,-0.0721898,0,0.0530296,0
1.48117,-0.0723852,0,0.0531429,0
1.48274,-0.0725802,0,0.0532672,0
1.48432,-0.0727746,0,0.0534018,0
1.48589,-0.0729686,0,0.0535479,0
1.48746,-0.0731621,0,0.0537065,0
1.48903,-0.0733552,0,0.0538761,0
1.49061,-0.0735479,0,0.0540568,0
1.49218,-0.0737402,0,0.0542506,0
1.49375,-0.073932,0,0.0544558,0
1.49532,-0.0741235,0,0.0546751,0
1.49689,-0.0743147,0,0.0549061,0
1.49847,-0.0745055,0,0.0551507,0
1.50004,-0.074696,0,0.0554115,0
1.50161,-0.0748861,0,0.0556832,0
1.50318,-0.075076,0,0.0559602,0
1.50476,-0.0752656,0,0.0562599,0
1.50633,-0.075455,0,0.0565971,0
1.5079,-0.0756441,0,0.0569603,0
1.50947,-0.0758329,0,0.0573306,0
1.51105,-0.0760216,0,0.0576869,0
1.51262,-0.07621,0,0.0580305,0
1.51419,-0.0763983,0,0.0583994,0
1.51576,-0.0765864,0,0.0588435,0
1.51734,-0.0767744,0,0.0593608,0
1.51891,-0.0769622,0,0.0597232,0
1.52048,-0.0771499,0,0.0604372,0
1.52205,-0.0773375,0,0.0610847,0
1.52363,-0.077525,0,0.061175,0
1.5252,-0.0777125,0,0.0611082,0
1.52677,-0.0778999,0,0.0610622,0
1.52834,-0.0780872,0,0.061493,0
1.52991,-0.0782746,0,0.0627376,0
1.53149,-0.0784619,0,0.0638109,0
1.53306,-0.0786492,0,0.0643045,0
1.53463,-0.0788366,0,0.0646575,0
1.5362,-0.079024,0,0.0651912,0
1.53778,-0.0792115,0,0.0660773,0
1.53935,-0.079399,0,0.067173,0
1.54092,-0.0795867,0,0.0683001,0
1.54249,-0.0797744,0,0.0693476,0
1.54407,-0.0799623,0,0.0704857,0
1.54564,-0.0801503,0,0.0717473,0
1.54721,-0.0803384,0,0.0730946,0
1.54878,-0.0805267,0,0.0745348,0
1.55036,-0.0807153,0,0.0760996,0
1.55193,-0.080904,0,0.0777871,0
1.5535,-0.0810929,0,0.0796162,0
1.55507,-0.0812821,0,0.0815938,0
1.55665,-0.0814715,0,0.0837118,0
1.55822,-0.0816611,0,0.0859744,0
1.55979,-0.0818511,0,0.0884471,0
1.56136,-0.0820414,0,0.0910996,0
1.56293,-0.0822319,0,0.0939562,0
1.56451,-0.0824228,0,0.0970293,0
1.56608,-0.0826141,0,0.100343,0
1.56765,-0.0828057,0,0.103952,0
1.56922,-0.0829977,0,0.107883,0
1.5708,-0.08319,0,0.111749,0
