alpha,pi0Re,pi0Im,Dpi0Re,Dpi0Im
1.0755,0.0559316,0,0.152702,0
1.07707,0.0555285,0,0.152288,0
1.07864,0.0551258,0,0.151876,0
1.08022,0.0547235,0,0.151467,0
1.08179,0.0543217,0,0.151059,0
1.08336,0.0539204,0,0.150651,0
1.08493,0.0535195,0,0.150246,0
1.08651,0.0531191,0,0.149841,0
1.08808,0.0527193,0,0.14943,0
1.08965,0.0523201,0,0.149008,0
1.09122,0.0519214,0,0.148613,0
1.0928,0.0515234,0,0.148256,0
1.09437,0.0511259,0,0.147941,0
1.09594,0.0507291,0,0.147654,0
1.09751,0.050333,0,0.146999,0
1.09909,0.0499376,0,0.145977,0
1.10066,0.0495429,0,0.144682,0
1.10223,0.0491489,0,0.141838,0
1.1038,0.0487557,0,0.140466,0
1.10538,0.0483633,0,0.139902,0
1.10695,0.0479717,0,0.139529,0
1.10852,0.0475809,0,0.13892,0
1.11009,0.0471909,0,0.138542,0
1.11166,0.0468019,0,0.138239,0
1.11324,0.0464137,0,0.137924,0
1.11481,0.0460265,0,0.137508,0
1.11638,0.0456402,0,0.137013,0
1.11795,0.0452548,0,0.136517,0
1.11953,0.0448705,0,0.136021,0
1.1211,0.0444871,0,0.135566,0
1.12267,0.0441048,0,0.135181,0
1.12424,0.0437236,0,0.134767,0
1.12582,0.0433434,0,0.134345,0
1.12739,0.0429643,0,0.133931,0
1.12896,0.0425864,0,0.133518,0
1.13053,0.0422096,0,0.133104,0
1.13211,0.0418339,0,0.132692,0
1.13368,0.0414595,0,0.132284,0
1.13525,0.0410861,0,0.131877,0
1.13682,0.0407139,0,0.131471,0
1.13839,0.0403429,0,0.131067,0
1.13997,0.0399729,0,0.130666,0
1.14154,0.039604,0,0.130265,0
1.14311,0.0392362,0,0.129864,0
1.14468,0.0388695,0,0.129469,0
1.14626,0.0385039,0,0.129074,0
1.14783,0.0381392,0,0.128668,0
1.1494,0.0377756,0,0.128288,0
1.15097,0.0374131,0,0.127948,0
1.15255,0.0370515,0,0.127571,0
1.15412,0.0366909,0,0.127113,0
1.15569,0.0363313,0,0.126628,0
1.15726,0.0359727,0,0.126144,0
1.15884,0.035615,0,0.125703,0
1.16041,0.0352583,0,0.125513,0
1.16198,0.0349024,0,0.12538,0
1.16355,0.0345475,0,0.124915,0
1.16513,0.0341935,0,0.123686,0
1.1667,0.0338404,0,0.121227,0
1.16827,0.0334882,0,0.118928,0
1.16984,0.0331368,0,0.116938,0
1.17141,0.0327863,0,0.116185,0
1.17299,0.0324366,0,0.116251,0
1.17456,0.0320877,0,0.116326,0
1.17613,0.0317396,0,0.116,0
1.1777,0.0313921,0,0.115516,0
1.17928,0.0310454,0,0.115196,0
1.18085,0.0306993,0,0.114795,0
1.18242,0.0303539,0,0.114387,0
1.18399,0.0300092,0,0.114027,0
1.18557,0.0296653,0,0.11369,0
1.18714,0.0293221,0,0.113351,0
1.18871,0.0289797,0,0.112994,0
1.19028,0.0286381,0,0.112624,0
1.19186,0.0282973,0,0.112251,0
1.19343,0.0279573,0,0.11188,0
1.195,0.0276182,0,0.11152,0
1.19657,0.0272799,0,0.11117,0
1.19814,0.0269424,0,0.110816,0
1.19972,0.0266059,0,0.110463,0
1.20129,0.0262702,0,0.110112,0
1.20286,0.0259355,0,0.109762,0
1.20443,0.0256017,0,0.109412,0
1.20601,0.0252689,0,0.109064,0
1.20758,0.024937,0,0.108715,0
1.20915,0.0246061,0,0.108362,0
1.21072,0.0242762,0,0.108015,0
1.2123,0.0239473,0,0.107675,0
1.21387,0.0236195,0,0.107329,0
1.21544,0.0232927,0,0.106966,0
1.21701,0.0229669,0,0.106589,0
1.21859,0.0226423,0,0.106212,0
1.22016,0.0223187,0,0.105849,0
1.22173,0.0219963,0,0.105523,0
1.2233,0.021675,0,0.105217,0
1.22488,0.0213548,0,0.104795,0
1.22645,0.0210353,0,0.104378,0
1.22802,0.0207165,0,0.104247,0
1.22959,0.0203983,0,0.103902,0
1.23116,0.0200807,0,0.103081,0
1.23274,0.0197638,0,0.102132,0
1.23431,0.0194475,0,0.101042,0
1.23588,0.0191319,0,0.0989324,0
1.23745,0.0188169,0,0.0974047,0
1.23903,0.0185025,0,0.0968744,0
1.2406,0.0181888,0,0.0962458,0
1.24217,0.0178757,0,0.0959553,0
1.24374,0.0175633,0,0.0958277,0
1.24532,0.0172515,0,0.0955464,0
1.24689,0.0169403,0,0.0952058,0
1.24846,0.0166298,0,0.0949058,0
1.25003,0.01632,0,0.0946422,0
1.25161,0.0160108,0,0.0943535,0
1.25318,0.0157022,0,0.0940513,0
1.25475,0.0153943,0,0.0937481,0
1.25632,0.0150871,0,0.0934546,0
1.25789,0.0147805,0,0.0931687,0
1.25947,0.0144746,0,0.0928854,0
1.26104,0.0141693,0,0.0926008,0
1.26261,0.0138646,0,0.0923113,0
1.26418,0.0135606,0,0.09202,0
1.26576,0.0132573,0,0.0917309,0
1.26733,0.0129546,0,0.0914402,0
1.2689,0.0126526,0,0.0911482,0
1.27047,0.0123513,0,0.0908553,0
1.27205,0.0120506,0,0.0905618,0
1.27362,0.0117505,0,0.0902678,0
1.27519,0.0114512,0,0.0899731,0
1.27676,0.0111525,0,0.0896773,0
1.27834,0.0108544,0,0.0893803,0
1.27991,0.010557,0,0.0890816,0
1.28148,0.0102603,0,0.0887812,0
1.28305,0.00996426,0,0.0884792,0
1.28463,0.00966888,0,0.0881758,0
1.2862,0.00937416,0,0.0878712,0
1.28777,0.00908011,0,0.0875651,0
1.28934,0.00878672,0,0.0872568,0
1.29091,0.00849401,0,0.0869464,0
1.29249,0.00820197,0,0.086635,0
1.29406,0.0079106,0,0.0863236,0
1.29563,0.0076199,0,0.0860115,0
1.2972,0.00732987,0,0.0856977,0
1.29878,0.00704052,0,0.0853809,0
1.30035,0.00675184,0,0.0850599,0
1.30192,0.00646384,0,0.0847345,0
1.30349,0.00617652,0,0.0844065,0
1.30507,0.00588987,0,0.0840786,0
1.30664,0.00560389,0,0.0837533,0
1.30821,0.00531857,0,0.0834334,0
1.30978,0.0050339,0,0.0831093,0
1.31136,0.00474989,0,0.0827767,0
1.31293,0.00446652,0,0.0824676,0
1.3145,0.00418378,0,0.0821515,0
1.31607,0.00390168,0,0.08181,0
1.31764,0.0036202,0,0.0811183,0
1.31922,0.00333935,0,0.0803824,0
1.32079,0.00305911,0,0.0796404,0
1.32236,0.00277947,0,0.0789068,0
1.32393,0.00250044,0,0.0782333,0
1.32551,0.002222,0,0.0777504,0
1.32708,0.00194416,0,0.077401,0
1.32865,0.0016669,0,0.077109,0
1.33022,0.00139021,0,0.076801,0
1.3318,0.0011141,0,0.0765312,0
1.33337,0.000838557,0,0.0763254,0
1.33494,0.000563572,0,0.0761444,0
1.33651,0.000289142,0,0.0759493,0
1.33809,1.52597e-05,0,0.0757118,0
1.33966,-0.00025808,0,0.0754616,0
1.34123,-0.000530883,0,0.075218,0
1.3428,-0.000803156,0,0.0749732,0
1.34438,-0.0010749,0,0.0747281,0
1.34595,-0.00134613,0,0.0744831,0
1.34752,-0.00161685,0,0.0742377,0
1.34909,-0.00188706,0,0.073992,0
1.35066,-0.00215677,0,0.0737463,0
1.35224,-0.00242599,0,0.0735005,0
1.35381,-0.00269471,0,0.0732549,0
1.35538,-0.00296296,0,0.0730096,0
1.35695,-0.00323072,0,0.0727644,0
1.35853,-0.00349802,0,0.0725191,0
1.3601,-0.00376485,0,0.0722739,0
1.36167,-0.00403122,0,0.0720289,0
1.36324,-0.00429714,0,0.0717844,0
1.36482,-0.00456261,0,0.0715399,0
1.36639,-0.00482764,0,0.071296,0
1.36796,-0.00509224,0,0.0710526,0
1.36953,-0.00535641,0,0.0708098,0
1.37111,-0.00562015,0,0.0705676,0
1.37268,-0.00588348,0,0.0703263,0
1.37425,-0.00614639,0,0.0700859,0
1.37582,-0.0064089,0,0.0698461,0
1.37739,-0.00667101,0,0.0696073,0
1.37897,-0.00693273,0,0.0693698,0
1.38054,-0.00719406,0,0.0691331,0
1.38211,-0.00745501,0,0.0688974,0
1.38368,-0.00771558,0,0.0686632,0
1.38526,-0.00797579,0,0.0684311,0
1.38683,-0.00823563,0,0.0682011,0
1.3884,-0.00849511,0,0.0679726,0
1.38997,-0.00875416,0,0.0677454,0
1.39155,-0.00901267,0,0.0675188,0
1.39312,-0.00927065,0,0.0672939,0
1.39469,-0.0095281,0,0.0670704,0
1.39626,-0.00978503,0,0.0668488,0
1.39784,-0.0100415,0,0.0666291,0
1.39941,-0.0102974,0,0.0664116,0
1.40098,-0.0105528,0,0.0661953,0
1.40255,-0.0108077,0,0.0659832,0
1.40413,-0.0110622,0,0.0657751,0
1.4057,-0.0113161,0,0.0655686,0
1.40727,-0.0115696,0,0.0653643,0
1.40884,-0.0118227,0,0.0651626,0
1.41041,-0.0120753,0,0.0649638,0
1.41199,-0.0123274,0,0.0647685,0
1.41356,-0.0125791,0,0.0645774,0
1.41513,-0.0128303,0,0.0643909,0
1.4167,-0.0130812,0,0.0642092,0
1.41828,-0.0133316,0,0.0640326,0
1.41985,-0.0135816,0,0.0638613,0
1.42142,-0.0138312,0,0.0636948,0
1.42299,-0.0140804,0,0.0635322,0
1.42457,-0.0143292,0,0.063375,0
1.42614,-0.0145776,0,0.0632244,0
1.42771,-0.0148257,0,0.0630796,0
1.42928,-0.0150734,0,0.0629414,0
1.43086,-0.0153207,0,0.0628096,0
1.43243,-0.0155676,0,0.0626832,0
1.434,-0.0158142,0,0.0625672,0
1.43557,-0.0160605,0,0.0624593,0
1.43714,-0.0163065,0,0.0623562,0
1.43872,-0.0165521,0,0.0622593,0
1.44029,-0.0167974,0,0.0621703,0
1.44186,-0.0170423,0,0.0620907,0
1.44343,-0.017287,0,0.0620212,0
1.44501,-0.0175314,0,0.0619609,0
1.44658,-0.0177755,0,0.0619093,0
1.44815,-0.0180193,0,0.061866,0
1.44972,-0.0182628,0,0.0618306,0
1.4513,-0.018506,0,0.0618032,0
1.45287,-0.018749,0,0.0617881,0
1.45444,-0.0189918,0,0.0617847,0
1.45601,-0.0192342,0,0.0617916,0
1.45759,-0.0194765,0,0.0618096,0
1.45916,-0.0197185,0,0.0618382,0
1.46073,-0.0199603,0,0.0618756,0
1.4623,-0.0202018,0,0.0619254,0
1.46388,-0.0204432,0,0.0619868,0
1.46545,-0.0206843,0,0.0620599,0
1.46702,-0.0209252,0,0.0621451,0
1.46859,-0.021166,0,0.0622421,0
1.47016,-0.0214066,0,0.0623496,0
1.47174,-0.0216469,0,0.062476,0
1.47331,-0.0218872,0,0.0626133,0
1.47488,-0.0221271,0,0.0627599,0
1.47645,-0.0223666,0,0.0629173,0
1.47803,-0.0226055,0,0.0630872,0
1.4796,-0.0228441,0,0.0632712,0
1.48117,-0.0230821,0,0.0634695,0
1.48274,-0.0233197,0,0.0636811,0
1.48432,-0.0235569,0,0.0639053,0
1.48589,-0.0237937,0,0.0641434,0
1.48746,-0.0240301,0,0.0643968,0
1.48903,-0.0242661,0,0.0646638,0
1.49061,-0.0245017,0,0.0649445,0
1.49218,-0.0247369,0,0.0652411,0
1.49375,-0.0249718,0,0.065552,0
1.49532,-0.0252064,0,0.0658803,0
1.49689,-0.0254406,0,0.0662232,0
1.49847,-0.0256745,0,0.0665831,0
1.50004,-0.0259081,0,0.0669631,0
1.50161,-0.0261414,0,0.0673568,0
1.50318,-0.0263744,0,0.0677576,0
1.50476,-0.0266071,0,0.0681866,0
1.50633,-0.0268396,0,0.0686617,0
1.5079,-0.0270718,0,0.0691693,0
1.50947,-0.0273038,0,0.0696863,0
1.51105,-0.0275356,0,0.0701873,0
1.51262,-0.0277672,0,0.0706735,0
1.51419,-0.0279985,0,0.0711916,0
1.51576,-0.0282297,0,0.0718023,0
1.51734,-0.0284607,0,0.0725035,0
1.51891,-0.0286916,0,0.0730166,0
1.52048,-0.0289223,0,0.073961,0
1.52205,-0.0291528,0,0.0748256,0
1.52363,-0.0293833,0,0.0750087,0
1.5252,-0.0296136,0,0.0749992,0
1.52677,-0.0298438,0,0.0750153,0
1.52834,-0.030074,0,0.0756177,0
1.52991,-0.030304,0,0.077223,0
1.53149,-0.030534,0,0.0786202,0
1.53306,-0.0307639,0,0.0793053,0
1.53463,-0.0309938,0,0.0798182,0
1.5362,-0.0312237,0,0.0805553,0
1.53778,-0.0314536,0,0.0817297,0
1.53935,-0.0316834,0,0.0831661,0
1.54092,-0.0319133,0,0.084644,0
1.54249,-0.0321431,0,0.0860263,0
1.54407,-0.032373,0,0.0875239,0
1.54564,-0.032603,0,0.0891779,0
1.54721,-0.032833,0,0.0909419,0
1.54878,-0.0330631,0,0.092825,0
1.55036,-0.0332932,0,0.0948673,0
1.55193,-0.0335234,0,0.097067,0
1.5535,-0.0337538,0,0.099448,0
1.55507,-0.0339843,0,0.102019,0
1.55665,-0.0342148,0,0.104772,0
1.55822,-0.0344456,0,0.107711,0
1.55979,-0.0346765,0,0.11092,0
1.56136,-0.0349075,0,0.114361,0
1.56293,-0.0351387,0,0.118066,0
1.56451,-0.0353701,0,0.122051,0
1.56608,-0.0356018,0,0.126346,0
1.56765,-0.0358336,0,0.131024,0
1.56922,-0.0360656,0,0.136117,0
1.5708,-0.0362979,0,0.141139,0
