alpha,pi0Re,pi0Im,Dpi0Re,Dpi0Im
1.07236,0.0682462,0,0.14489,0
1.07393,0.0678751,0,0.144549,0
1.0755,0.0675041,0,0.144211,0
1.07707,0.0671332,0,0.143871,0
1.07864,0.0667624,0,0.143533,0
1.08022,0.0663917,0,0.143197,0
1.08179,0.066021,0,0.142863,0
1.08336,0.0656505,0,0.142528,0
1.08493,0.0652802,0,0.142196,0
1.08651,0.06491,0,0.141864,0
1.08808,0.06454,0,0.141527,0
1.08965,0.0641701,0,0.141178,0
1.09122,0.0638004,0,0.140855,0
1.0928,0.0634309,0,0.140569,0
1.09437,0.0630617,0,0.140322,0
1.09594,0.0626926,0,0.140101,0
1.09751,0.0623238,0,0.139532,0
1.09909,0.0619553,0,0.138613,0
1.10066,0.061587,0,0.137434,0
1.10223,0.061219,0,0.134783,0
1.1038,0.0608512,0,0.13353,0
1.10538,0.0604838,0,0.133044,0
1.10695,0.0601167,0,0.132739,0
1.10852,0.0597499,0,0.13221,0
1.11009,0.0593835,0,0.1319,0
1.11166,0.0590173,0,0.131662,0
1.11324,0.0586516,0,0.131411,0
1.11481,0.0582862,0,0.131066,0
1.11638,0.0579213,0,0.130644,0
1.11795,0.0575567,0,0.13022,0
1.11953,0.0571925,0,0.129797,0
1.1211,0.0568288,0,0.129413,0
1.12267,0.0564655,0,0.129095,0
1.12424,0.0561027,0,0.12875,0
1.12582,0.0557403,0,0.128396,0
1.12739,0.0553784,0,0.128051,0
1.12896,0.055017,0,0.127705,0
1.13053,0.054656,0,0.127358,0
1.13211,0.0542956,0,0.127014,0
1.13368,0.0539358,0,0.126674,0
1.13525,0.0535764,0,0.126334,0
1.13682,0.0532176,0,0.125995,0
1.13839,0.0528594,0,0.125658,0
1.13997,0.0525018,0,0.125324,0
1.14154,0.0521447,0,0.124989,0
1.14311,0.0517882,0,0.124655,0
1.14468,0.0514324,0,0.124325,0
1.14626,0.0510772,0,0.123995,0
1.14783,0.0507226,0,0.123655,0
1.1494,0.0503687,0,0.123339,0
1.15097,0.0500154,0,0.123062,0
1.15255,0.0496628,0,0.122748,0
1.15412,0.0493109,0,0.122357,0
1.15569,0.0489597,0,0.121939,0
1.15726,0.0486093,0,0.121521,0
1.15884,0.0482595,0,0.121144,0
1.16041,0.0479105,0,0.121009,0
1.16198,0.0475622,0,0.120929,0
1.16355,0.0472147,0,0.120528,0
1.16513,0.046868,0,0.119388,0
1.1667,0.0465221,0,0.11706,0
1.16827,0.046177,0,0.114885,0
1.16984,0.0458326,0,0.113005,0
1.17141,0.0454892,0,0.112321,0
1.17299,0.0451465,0,0.112427,0
1.17456,0.0448047,0,0.112542,0
1.17613,0.0444638,0,0.112268,0
1.1777,0.0441237,0,0.11184,0
1.17928,0.0437846,0,0.111569,0
1.18085,0.0434463,0,0.111218,0
1.18242,0.043109,0,0.110859,0
1.18399,0.0427726,0,0.110545,0
1.18557,0.0424371,0,0.110252,0
1.18714,0.0421025,0,0.109957,0
1.18871,0.0417689,0,0.109643,0
1.19028,0.0414361,0,0.109317,0
1.19186,0.0411043,0,0.108986,0
1.19343,0.0407733,0,0.108659,0
1.195,0.0404432,0,0.108341,0
1.19657,0.040114,0,0.108032,0
1.19814,0.0397856,0,0.107719,0
1.19972,0.0394581,0,0.107408,0
1.20129,0.0391314,0,0.107098,0
1.20286,0.0388056,0,0.106789,0
1.20443,0.0384806,0,0.10648,0
1.20601,0.0381564,0,0.106172,0
1.20758,0.037833,0,0.105864,0
1.20915,0.0375105,0,0.105552,0
1.21072,0.0371887,0,0.105246,0
1.2123,0.0368678,0,0.104947,0
1.21387,0.0365476,0,0.104643,0
1.21544,0.0362282,0,0.104321,0
1.21701,0.0359096,0,0.103987,0
1.21859,0.0355917,0,0.103654,0
1.22016,0.0352747,0,0.103333,0
1.22173,0.0349583,0,0.103051,0
1.2233,0.0346427,0,0.102787,0
1.22488,0.0343279,0,0.102411,0
1.22645,0.0340137,0,0.102038,0
1.22802,0.0337003,0,0.101944,0
1.22959,0.0333876,0,0.101639,0
1.23116,0.0330756,0,0.100867,0
1.23274,0.0327643,0,0.0999683,0
1.23431,0.0324538,0,0.09893,0
1.23588,0.0321438,0,0.0968914,0
1.23745,0.0318346,0,0.0954208,0
1.23903,0.031526,0,0.0949258,0
1.2406,0.0312181,0,0.0943333,0
1.24217,0.0309109,0,0.0940712,0
1.24374,0.0306043,0,0.0939679,0
1.24532,0.0302984,0,0.0937131,0
1.24689,0.029993,0,0.0933992,0
1.24846,0.0296883,0,0.0931244,0
1.25003,0.0293843,0,0.0928845,0
1.25161,0.0290808,0,0.0926193,0
1.25318,0.028778,0,0.09234,0
1.25475,0.0284757,0,0.0920592,0
1.25632,0.028174,0,0.0917873,0
1.25789,0.027873,0,0.0915228,0
1.25947,0.0275726,0,0.0912613,0
1.26104,0.0272728,0,0.0909987,0
1.26261,0.0269737,0,0.0907316,0
1.26418,0.0266752,0,0.0904631,0
1.26576,0.0263773,0,0.0901969,0
1.26733,0.02608,0,0.0899296,0
1.2689,0.0257833,0,0.0896614,0
1.27047,0.0254873,0,0.0893926,0
1.27205,0.0251918,0,0.0891235,0
1.27362,0.024897,0,0.0888543,0
1.27519,0.0246028,0,0.0885848,0
1.27676,0.0243091,0,0.0883146,0
1.27834,0.0240161,0,0.0880436,0
1.27991,0.0237236,0,0.0877714,0
1.28148,0.0234318,0,0.0874978,0
1.28305,0.0231405,0,0.0872231,0
1.28463,0.0228498,0,0.0869474,0
1.2862,0.0225597,0,0.0866711,0
1.28777,0.0222701,0,0.0863936,0
1.28934,0.0219811,0,0.0861144,0
1.29091,0.0216927,0,0.0858336,0
1.29249,0.0214048,0,0.0855523,0
1.29406,0.0211175,0,0.0852713,0
1.29563,0.0208307,0,0.0849903,0
1.2972,0.0205445,0,0.0847079,0
1.29878,0.0202589,0,0.0844231,0
1.30035,0.0199737,0,0.0841347,0
1.30192,0.0196891,0,0.0838423,0
1.30349,0.0194051,0,0.0835479,0
1.30507,0.0191216,0,0.0832535,0
1.30664,0.0188386,0,0.0829608,0
1.30821,0.0185561,0,0.0826727,0
1.30978,0.0182742,0,0.0823795,0
1.31136,0.0179927,0,0.0820771,0
1.31293,0.0177118,0,0.0817972,0
1.3145,0.0174314,0,0.0815094,0
1.31607,0.0171515,0,0.0811956,0
1.31764,0.0168721,0,0.0805333,0
1.31922,0.0165932,0,0.0798259,0
1.32079,0.0163148,0,0.0791113,0
1.32236,0.0160369,0,0.078404,0
1.32393,0.0157594,0,0.0777553,0
1.32551,0.0154825,0,0.077295,0
1.32708,0.015206,0,0.0769665,0
1.32865,0.01493,0,0.0766941,0
1.33022,0.0146545,0,0.076405,0
1.3318,0.0143794,0,0.0761529,0
1.33337,0.0141049,0,0.0759636,0
1.33494,0.0138307,0,0.0757981,0
1.33651,0.0135571,0,0.0756178,0
1.33809,0.013284,0,0.0753954,0
1.33966,0.0130115,0,0.0751603,0
1.34123,0.0127396,0,0.0749315,0
1.3428,0.0124682,0,0.0747015,0
1.34438,0.0121973,0,0.074471,0
1.34595,0.011927,0,0.0742407,0
1.34752,0.0116572,0,0.0740097,0
1.34909,0.011388,0,0.0737783,0
1.35066,0.0111192,0,0.0735467,0
1.35224,0.010851,0,0.0733149,0
1.35381,0.0105832,0,0.0730832,0
1.35538,0.010316,0,0.0728516,0
1.35695,0.0100492,0,0.0726199,0
1.35853,0.00978291,0,0.072388,0
1.3601,0.00951711,0,0.0721559,0
1.36167,0.00925177,0,0.0719239,0
1.36324,0.00898689,0,0.0716921,0
1.36482,0.00872246,0,0.0714603,0
1.36639,0.00845848,0,0.0712287,0
1.36796,0.00819494,0,0.0709975,0
1.36953,0.00793184,0,0.0707666,0
1.37111,0.00766916,0,0.0705361,0
1.37268,0.00740691,0,0.0703063,0
1.37425,0.00714506,0,0.0700771,0
1.37582,0.00688362,0,0.0698482,0
1.37739,0.00662259,0,0.0696202,0
1.37897,0.00636194,0,0.0693932,0
1.38054,0.00610168,0,0.0691668,0
1.38211,0.0058418,0,0.068941,0
1.38368,0.0055823,0,0.0687165,0
1.38526,0.00532316,0,0.0684939,0
1.38683,0.00506438,0,0.068273,0
1.3884,0.00480595,0,0.0680534,0
1.38997,0.00454786,0,0.0678351,0
1.39155,0.00429012,0,0.0676179,0
1.39312,0.00403271,0,0.0674028,0
1.39469,0.00377562,0,0.0671896,0
1.39626,0.00351885,0,0.0669786,0
1.39784,0.0032624,0,0.06677,0
1.39941,0.00300624,0,0.0665638,0
1.40098,0.00275039,0,0.0663592,0
1.40255,0.00249483,0,0.0661591,0
1.40413,0.00223955,0,0.0659632,0
1.4057,0.00198455,0,0.0657693,0
1.40727,0.00172982,0,0.0655777,0
1.40884,0.00147536,0,0.0653888,0
1.41041,0.00122115,0,0.0652031,0
1.41199,0.000967193,0,0.0650209,0
1.41356,0.000713481,0,0.0648431,0
1.41513,0.000460007,0,0.0646701,0
1.4167,0.000206762,0,0.0645019,0
1.41828,-4.62582e-05,0,0.0643388,0
1.41985,-0.000299062,0,0.0641811,0
1.42142,-0.00055154,0,0.0640282,0
1.42299,-0.000803591,0,0.0638793,0
1.42457,-0.00105522,0,0.0637356,0
1.42614,-0.00130644,0,0.0635987,0
1.42771,-0.00155725,0,0.0634676,0
1.42928,-0.00180766,0,0.063343,0
1.43086,-0.00205768,0,0.0632248,0
1.43243,-0.00230731,0,0.0631119,0
1.434,-0.00255656,0,0.0630095,0
1.43557,-0.00280544,0,0.0629152,0
1.43714,-0.00305396,0,0.0628256,0
1.43872,-0.00330212,0,0.0627423,0
1.44029,-0.00354993,0,0.0626668,0
1.44186,-0.00379739,0,0.0626005,0
1.44343,-0.00404452,0,0.0625445,0
1.44501,-0.00429132,0,0.0624976,0
1.44658,-0.00453779,0,0.0624594,0
1.44815,-0.00478395,0,0.0624294,0
1.44972,-0.0050298,0,0.0624072,0
1.4513,-0.00527534,0,0.0623931,0
1.45287,-0.00552059,0,0.0623911,0
1.45444,-0.00576555,0,0.0624009,0
1.45601,-0.00601023,0,0.0624209,0
1.45759,-0.00625464,0,0.062452,0
1.45916,-0.00649878,0,0.0624936,0
1.46073,-0.00674266,0,0.062544,0
1.4623,-0.00698628,0,0.0626067,0
1.46388,-0.00722966,0,0.062681,0
1.46545,-0.0074728,0,0.0627669,0
1.46702,-0.0077157,0,0.0628649,0
1.46859,-0.00795838,0,0.0629746,0
1.47016,-0.00820084,0,0.0630948,0
1.47174,-0.00844309,0,0.0632338,0
1.47331,-0.00868513,0,0.0633837,0
1.47488,-0.00892698,0,0.063543,0
1.47645,-0.00916863,0,0.0637137,0
1.47803,-0.0094101,0,0.0638975,0
1.4796,-0.00965139,0,0.0640961,0
1.48117,-0.00989252,0,0.0643095,0
1.48274,-0.0101335,0,0.064537,0
1.48432,-0.0103743,0,0.0647778,0
1.48589,-0.0106149,0,0.065033,0
1.48746,-0.0108554,0,0.0653043,0
1.48903,-0.0110958,0,0.0655899,0
1.49061,-0.0113361,0,0.0658897,0
1.49218,-0.0115762,0,0.0662064,0
1.49375,-0.0118162,0,0.066538,0
1.49532,-0.0120561,0,0.0668878,0
1.49689,-0.0122959,0,0.0672529,0
1.49847,-0.0125356,0,0.0676358,0
1.50004,-0.0127752,0,0.0680397,0
1.50161,-0.0130148,0,0.0684581,0
1.50318,-0.0132542,0,0.0688843,0
1.50476,-0.0134936,0,0.0693396,0
1.50633,-0.0137327,0,0.069842,0
1.5079,-0.0139714,0,0.0703771,0
1.50947,-0.0142097,0,0.0709217,0
1.51105,-0.0144477,0,0.0714499,0
1.51262,-0.0146852,0,0.071963,0
1.51419,-0.0149225,0,0.0725082,0
1.51576,-0.0151594,0,0.0731478,0
1.51734,-0.015396,0,0.0738794,0
1.51891,-0.0156323,0,0.0744194,0
1.52048,-0.0158683,0,0.0753989,0
1.52205,-0.016104,0,0.0762971,0
1.52363,-0.0163395,0,0.0765003,0
1.5252,-0.0165748,0,0.0765068,0
1.52677,-0.0168098,0,0.0765391,0
1.52834,-0.0170447,0,0.0771695,0
1.52991,-0.0172793,0,0.0788235,0
1.53149,-0.0175138,0,0.0802655,0
1.53306,-0.0177481,0,0.0809806,0
1.53463,-0.0179822,0,0.0815198,0
1.5362,-0.0182163,0,0.0822881,0
1.53778,-0.0184502,0,0.0835032,0
1.53935,-0.018684,0,0.0849862,0
1.54092,-0.0189177,0,0.0865121,0
1.54249,-0.0191513,0,0.0879405,0
1.54407,-0.0193849,0,0.0894871,0
1.54564,-0.0196184,0,0.0911941,0
1.54721,-0.0198519,0,0.093014,0
1.54878,-0.0200854,0,0.0949563,0
1.55036,-0.0203189,0,0.097062,0
1.55193,-0.0205524,0,0.0993293,0
1.5535,-0.020786,0,0.101783,0
1.55507,-0.0210196,0,0.104432,0
1.55665,-0.0212532,0,0.107268,0
1.55822,-0.0214869,0,0.110295,0
1.55979,-0.0217207,0,0.1136,0
1.56136,-0.0219547,0,0.117144,0
1.56293,-0.0221887,0,0.120959,0
1.56451,-0.0224229,0,0.125063,0
1.56608,-0.0226572,0,0.129486,0
1.56765,-0.0228917,0,0.134302,0
1.56922,-0.0231264,0,0.139547,0
1.5708,-0.0233612,0,0.14472,0
