# 20240731_142132
alpha,urRe,urIm
1.15575,1.02576,0
1.1589,1.02279,0
1.16205,1.01974,0
1.1652,1.01662,0
1.16835,1.01344,0
1.17151,1.01017,0
1.17466,1.00684,0
1.17781,1.00344,0
1.18096,0.999961,0
1.18411,0.996411,0
1.18726,0.992789,0
1.19042,0.989095,0
1.19357,0.985327,0
1.19672,0.981486,0
1.19987,0.977572,0
1.20302,0.973584,0
1.20618,0.969522,0
1.20933,0.965386,0
1.21248,0.961176,0
1.21563,0.956891,0
1.21878,0.952531,0
1.22194,0.948097,0
1.22509,0.943586,0
1.22824,0.939,0
1.23139,0.934337,0
1.23454,0.929598,0
1.2377,0.924782,0
1.24085,0.919889,0
1.244,0.914918,0
1.24715,0.909868,0
1.2503,0.904739,0
1.25345,0.899531,0
1.25661,0.894243,0
1.25976,0.888875,0
1.26291,0.883425,0
1.26606,0.877893,0
1.26921,0.872278,0
1.27237,0.86658,0
1.27552,0.860797,0
1.27867,0.85493,0
1.28182,0.848976,0
1.28497,0.842935,0
1.28813,0.836807,0
1.29128,0.830589,0
1.29443,0.824281,0
1.29758,0.817882,0
1.30073,0.811391,0
1.30389,0.804807,0
1.30704,0.798127,0
1.31019,0.791353,0
1.31334,0.784481,0
1.31649,0.77751,0
1.31964,0.770441,0
1.3228,0.76327,0
1.32595,0.755998,0
1.3291,0.748622,0
1.33225,0.741142,0
1.3354,0.733556,0
1.33856,0.725864,0
1.34171,0.718063,0
1.34486,0.710154,0
1.34801,0.702134,0
1.35116,0.694004,0
1.35432,0.685762,0
1.35747,0.677408,0
1.36062,0.66894,0
1.36377,0.66036,0
1.36692,0.651665,0
1.37007,0.642857,0
1.37323,0.633935,0
1.37638,0.6249,0
1.37953,0.615752,0
1.38268,0.606491,0
1.38583,0.597119,0
1.38899,0.587637,0
1.39214,0.578047,0
1.39529,0.56835,0
1.39844,0.558548,0
1.40159,0.548644,0
1.40475,0.538641,0
1.4079,0.528541,0
1.41105,0.518349,0
1.4142,0.508068,0
1.41735,0.497702,0
1.42051,0.487256,0
1.42366,0.476735,0
1.42681,0.466145,0
1.42996,0.45549,0
1.43311,0.444778,0
1.43626,0.434014,0
1.43942,0.423206,0
1.44257,0.41236,0
1.44572,0.401485,0
1.44887,0.390587,0
1.45202,0.379676,0
1.45518,0.368758,0
1.45833,0.357842,0
1.46148,0.346938,0
1.46463,0.336052,0
1.46778,0.325194,0
1.47094,0.314373,0
1.47409,0.303595,0
1.47724,0.292871,0
1.48039,0.282206,0
1.48354,0.271608,0
1.4867,0.261085,0
1.48985,0.250642,0
1.493,0.240285,0
1.49615,0.230018,0
1.4993,0.219845,0
1.50245,0.209768,0
1.50561,0.199789,0
1.50876,0.189907,0
1.51191,0.180122,0
1.51506,0.170429,0
1.51821,0.160824,0
1.52137,0.1513,0
1.52452,0.141849,0
1.52767,0.132459,0
1.53082,0.123117,0
1.53397,0.113809,0
1.53713,0.104517,0
1.54028,0.0952211,0
1.54343,0.0858987,0
1.54658,0.0765258,0
1.54973,0.0670757,0
1.55288,0.0575196,0
1.55604,0.0478269,0
1.55919,0.0379654,0
1.56234,0.0279013,0
1.56549,0.0175999,0
1.56864,0.00702638,0
1.5718,-0.00385445,0
